game_year,family,cell_id,pitches,n_pitchers,usage_share,balanced,whiff_pct,csw_pct,rv100,xwobacon,rv100_rel,csw_pct_rel
2021,SI,SI|47|0|4,734,72,0.00104,True,12.83582,28.0654,0.35341,0.2916,0.35095,0.24332
2021,SI,SI|47|1|3,2030,169,0.00287,True,14.58333,25.17241,-0.35808,0.33384,-0.36054,-2.64966
2021,SI,SI|47|1|4,2587,149,0.00365,True,16.19778,27.48357,-0.23031,0.31255,-0.23276,-0.3385
2021,SI,SI|47|2|2,768,120,0.00108,True,13.93443,22.13542,-1.86237,0.35474,-1.86483,-5.68666
2021,SI,SI|47|2|3,4180,230,0.0059,True,12.10762,24.689,-0.48043,0.35253,-0.48289,-3.13308
2021,SI,SI|47|2|4,3490,185,0.00493,True,15.37484,27.59312,1.21163,0.31254,1.20918,-0.22895
2021,SI,SI|47|3|2,1162,125,0.00164,True,13.08244,22.2031,-0.27522,0.35488,-0.27767,-5.61897
2021,SI,SI|47|3|3,3920,200,0.00553,True,13.86901,26.5051,0.02809,0.35028,0.02563,-1.31697
2021,SI,SI|47|3|4,1241,142,0.00175,True,19.31034,31.82917,1.01676,0.30873,1.0143,4.0071
2021,SI,SI|48|0|4,698,36,0.00099,True,20.18634,32.09169,0.35759,0.32082,0.35513,4.26962
2021,SI,SI|48|1|3,870,80,0.00123,True,9.38215,21.03448,-0.81552,0.34688,-0.81798,-6.78759
2021,SI,SI|48|1|4,1501,82,0.00212,True,16.39344,26.58228,0.52858,0.30234,0.52612,-1.23979
2021,SI,SI|48|2|3,1903,125,0.00269,True,14.16122,24.38255,0.234,0.32246,0.23154,-3.43952
2021,SI,SI|48|2|4,1927,103,0.00272,True,13.75138,26.5179,1.31053,0.30469,1.30808,-1.30417
2021,SI,SI|48|3|3,1720,115,0.00243,True,15.40284,25.05814,0.38151,0.3325,0.37905,-2.76393
2021,SI,SI|48|3|4,675,88,0.00095,False,15.0641,26.22222,1.25852,0.29658,1.25606,-1.59985
2021,SI,SI|49|1|4,546,29,0.00077,True,16.54676,27.10623,2.41026,0.28684,2.4078,-0.71584
2021,SI,SI|49|2|3,825,47,0.00116,False,14.53202,25.21212,0.15406,0.32576,0.1516,-2.60995
2021,SI,SI|49|2|4,734,45,0.00104,False,17.41742,27.52044,0.43542,0.28911,0.43296,-0.30164
2021,SI,SI|49|3|3,790,44,0.00112,False,17.52874,27.97468,0.42316,0.32718,0.42071,0.15261
2021,SLV,SLV|39|-1|-2,550,115,0.00078,False,28.03347,29.45455,-0.10782,0.30732,-0.11028,1.63247
2021,SLV,SLV|39|-1|-4,605,98,0.00085,True,31.85484,36.36364,0.13438,0.31484,0.13192,8.54156
2021,SLV,SLV|39|-1|-5,602,70,0.00085,True,34.04255,37.87375,1.29834,0.2753,1.29588,10.05168
2021,SLV,SLV|39|0|-4,524,85,0.00074,True,27.45902,32.06107,0.67824,0.26902,0.67579,4.239
2021,SLV,SLV|40|-1|-1,931,135,0.00131,True,31.89066,29.43072,-1.73405,0.33764,-1.73651,1.60865
2021,SLV,SLV|40|-1|-2,1329,218,0.00188,True,27.59171,29.87208,-0.74718,0.31897,-0.74964,2.05001
2021,SLV,SLV|40|-1|-3,1087,188,0.00153,True,27.45491,30.72677,0.20313,0.2716,0.20067,2.9047
2021,SLV,SLV|40|-1|-4,1037,124,0.00146,True,29.63801,32.01543,1.00154,0.25373,0.99908,4.19336
2021,SLV,SLV|40|-1|-5,829,75,0.00117,True,26.05263,31.00121,0.35513,0.25171,0.35267,3.17913
2021,SLV,SLV|40|-2|-2,579,123,0.00082,False,25.53957,27.80656,-2.06494,0.3494,-2.0674,-0.01551
2021,SLV,SLV|40|0|-1,1008,135,0.00142,True,30.18018,31.94444,-0.00615,0.32382,-0.00861,4.12237
2021,SLV,SLV|40|0|-2,1174,202,0.00166,True,26.86567,32.11244,-0.44302,0.29173,-0.44547,4.29036
2021,SLV,SLV|40|0|-3,1032,169,0.00146,True,27.52475,29.94186,0.02713,0.30357,0.02467,2.11979
2021,SLV,SLV|40|0|-4,927,114,0.00131,True,32.18673,33.33333,-0.3068,0.28213,-0.30925,5.51126
2021,SLV,SLV|40|0|-5,624,79,0.00088,True,35.61644,37.66026,1.76474,0.1989,1.76229,9.83818
2021,SLV,SLV|40|1|-3,524,94,0.00074,True,31.27572,34.73282,2.73492,0.19245,2.73247,6.91075
2021,SLV,SLV|41|-1|-1,1807,218,0.00255,True,28.7844,29.4964,0.42717,0.29467,0.42471,1.67433
2021,SLV,SLV|41|-1|-2,2906,303,0.0041,True,28.76009,30.38541,-0.26838,0.29891,-0.27083,2.56334
2021,SLV,SLV|41|-1|-3,1764,213,0.00249,True,32.57485,32.65306,0.05652,0.27465,0.05406,4.83099
2021,SLV,SLV|41|-1|-4,1224,132,0.00173,True,35.26316,34.80392,1.64461,0.2184,1.64215,6.98185
2021,SLV,SLV|41|-1|-5,615,71,0.00087,True,31.89369,30.0813,1.3987,0.20947,1.39624,2.25923
2021,SLV,SLV|41|-2|-1,679,108,0.00096,False,30.61798,29.30781,0.17776,0.26655,0.1753,1.48573
2021,SLV,SLV|41|-2|-2,928,161,0.00131,True,37.99534,33.83621,0.4889,0.2389,0.48644,6.01414
2021,SLV,SLV|41|-2|-3,651,133,0.00092,True,31.59722,29.6467,-0.80768,0.2753,-0.81014,1.82463
2021,SLV,SLV|41|-2|-4,561,78,0.00079,True,30.31496,28.16399,-1.37861,0.27665,-1.38107,0.34192
2021,SLV,SLV|41|0|-1,2716,272,0.00383,True,33.66795,31.00147,-0.9088,0.31854,-0.91126,3.1794
2021,SLV,SLV|41|0|-2,2989,323,0.00422,True,30.09777,31.95049,0.31231,0.27259,0.30985,4.12841
2021,SLV,SLV|41|0|-3,1586,222,0.00224,True,30.94911,30.58008,1.37074,0.25723,1.36829,2.758
2021,SLV,SLV|41|0|-4,1044,124,0.00147,True,35.37832,32.66284,0.28199,0.25795,0.27953,4.84076
2021,SLV,SLV|41|1|-1,1046,169,0.00148,True,29.37743,29.54111,-0.57008,0.33657,-0.57253,1.71904
2021,SLV,SLV|41|1|-2,1121,199,0.00158,True,34.01487,31.93577,-0.67493,0.30059,-0.67739,4.1137
2021,SLV,SLV|41|1|-3,649,129,0.00092,True,40.59701,36.51772,1.66626,0.21711,1.6638,8.69565
2021,SLV,SLV|42|-1|-1,2339,242,0.0033,True,36.10635,32.8773,0.68918,0.27444,0.68673,5.05523
2021,SLV,SLV|42|-1|-2,3630,318,0.00512,True,34.00335,32.25895,-0.01152,0.29158,-0.01397,4.43688
2021,SLV,SLV|42|-1|-3,1765,195,0.00249,True,34.20074,31.21813,0.42176,0.24991,0.4193,3.39606
2021,SLV,SLV|42|-1|-4,977,92,0.00138,True,36.76149,31.52508,1.00287,0.23558,1.00041,3.703
2021,SLV,SLV|42|-2|-1,770,111,0.00109,True,33.24808,31.94805,1.15727,0.24639,1.15481,4.12598
2021,SLV,SLV|42|-2|-2,914,148,0.00129,True,37.75744,32.1663,-1.12757,0.30295,-1.13003,4.34423
2021,SLV,SLV|42|-2|-3,548,112,0.00077,True,43.80165,33.75912,-0.00602,0.24,-0.00848,5.93705
2021,SLV,SLV|42|0|-1,4420,322,0.00624,True,32.77425,31.08597,-0.24111,0.30581,-0.24357,3.2639
2021,SLV,SLV|42|0|-2,4960,373,0.007,True,31.63437,31.08871,-0.14339,0.29626,-0.14585,3.26664
2021,SLV,SLV|42|0|-3,1791,219,0.00253,True,34.8538,32.66332,0.39051,0.26151,0.38805,4.84124
2021,SLV,SLV|42|0|-4,834,85,0.00118,True,35.71429,31.17506,0.45264,0.26252,0.45018,3.35299
2021,SLV,SLV|42|0|0,780,127,0.0011,True,37.8453,32.17949,0.97756,0.26035,0.97511,4.35742
2021,SLV,SLV|42|1|-1,2565,266,0.00362,True,34.13462,32.24172,0.20721,0.29245,0.20475,4.41964
2021,SLV,SLV|42|1|-2,2180,271,0.00308,True,31.73709,31.23853,1.01697,0.28266,1.01451,3.41646
2021,SLV,SLV|42|1|-3,686,143,0.00097,True,36.62791,32.36152,0.86633,0.21501,0.86387,4.53944
2021,SLV,SLV|42|1|0,534,118,0.00075,False,29.69925,29.77528,-0.7882,0.3093,-0.79066,1.95321
2021,SLV,SLV|42|2|-1,538,100,0.00076,False,27.61506,30.2974,-1.20353,0.35048,-1.20599,2.47533
2021,SLV,SLV|43|-1|-1,1661,168,0.00234,True,39.70767,34.6779,0.36225,0.2295,0.35979,6.85583
2021,SLV,SLV|43|-1|-2,2445,213,0.00345,True,38.62847,31.37014,0.53427,0.25581,0.53182,3.54807
2021,SLV,SLV|43|-1|-3,929,126,0.00131,True,39.56835,30.78579,1.37675,0.22493,1.37429,2.96372
2021,SLV,SLV|43|-2|-1,614,56,0.00087,False,34.61538,31.92182,0.89967,0.27275,0.89722,4.09975
2021,SLV,SLV|43|-2|-2,608,91,0.00086,True,36.0424,28.61842,-0.04836,0.28385,-0.05081,0.79635
2021,SLV,SLV|43|0|-1,4494,275,0.00634,True,37.48903,31.59769,0.10011,0.27827,0.09765,3.77561
2021,SLV,SLV|43|0|-2,4597,297,0.00649,True,35.72994,31.04198,0.46572,0.28625,0.46326,3.21991
2021,SLV,SLV|43|0|-3,1168,157,0.00165,True,39.81982,32.36301,0.89238,0.28732,0.88992,4.54094
2021,SLV,SLV|43|0|0,1062,100,0.0015,True,38.13084,31.35593,0.0871,0.26857,0.08464,3.53386
2021,SLV,SLV|43|1|-1,3669,253,0.00518,True,33.73626,31.1529,0.43464,0.29116,0.43218,3.33083
2021,SLV,SLV|43|1|-2,2913,240,0.00411,True,32.45614,29.35118,0.46516,0.28511,0.4627,1.52911
2021,SLV,SLV|43|1|-3,590,101,0.00083,False,40.61433,34.74576,0.68169,0.25412,0.67924,6.92369
2021,SLV,SLV|43|1|0,878,132,0.00124,True,36.17021,31.77677,0.53588,0.2863,0.53342,3.95469
2021,SLV,SLV|43|2|-1,1063,143,0.0015,True,28.08349,27.93979,0.09285,0.3159,0.09039,0.11772
2021,SLV,SLV|43|2|-2,560,111,0.00079,False,40.27304,34.82143,1.0825,0.27181,1.08004,6.99936
2021,SLV,SLV|44|-1|-1,693,73,0.00098,True,38.8102,30.44733,1.3026,0.201,1.30014,2.62526
2021,SLV,SLV|44|-1|-2,853,96,0.0012,True,41.59292,32.94256,0.75147,0.24463,0.74901,5.12048
2021,SLV,SLV|44|0|-1,1861,182,0.00263,True,40.16736,30.9511,1.0165,0.22685,1.01404,3.12903
2021,SLV,SLV|44|0|-2,1814,162,0.00256,True,39.43515,30.98126,1.48627,0.25445,1.48382,3.15919
2021,SLV,SLV|44|0|0,587,66,0.00083,False,40.64748,26.40545,-1.07836,0.23118,-1.08082,-1.41662
2021,SLV,SLV|44|1|-1,2403,189,0.00339,True,33.50042,27.63213,0.37819,0.26291,0.37574,-0.18995
2021,SLV,SLV|44|1|-2,1416,168,0.002,True,36.71766,28.17797,0.08023,0.27137,0.07777,0.35589
2021,SLV,SLV|44|1|0,741,88,0.00105,True,33.33333,26.99055,-0.53576,0.2757,-0.53822,-0.83152
2021,SLV,SLV|44|2|-1,909,110,0.00128,True,30.24283,26.40264,0.02464,0.30092,0.02218,-1.41943
2021,SLV,SLV|45|0|-2,522,57,0.00074,True,43.18182,34.09962,3.95019,0.17843,3.94773,6.27755
2021,SLV,SLV|45|1|-1,827,81,0.00117,True,38.53428,30.5925,0.85006,0.25903,0.8476,2.77043
2022,CH,CH|39|1|3,736,48,0.00104,False,28.07882,26.22283,1.03519,0.28346,1.03266,-1.40507
2022,CH,CH|39|1|4,534,34,0.00076,False,26.96246,24.90637,-1.99232,0.33253,-1.99485,-2.72153
2022,CH,CH|39|2|3,775,44,0.0011,False,32.78302,29.93548,0.12619,0.3048,0.12367,2.30759
2022,CH,CH|40|0|3,603,84,0.00085,False,26.99387,24.70978,-1.36186,0.36031,-1.36439,-2.91811
2022,CH,CH|40|1|3,1259,114,0.00178,True,27.19298,23.27244,-0.3614,0.28842,-0.36393,-4.35546
2022,CH,CH|40|2|2,577,67,0.00082,False,29.52381,27.90295,0.90485,0.25261,0.90232,0.27505
2022,CH,CH|40|2|3,1153,99,0.00163,True,30.2589,26.97311,0.2915,0.29165,0.28897,-0.65478
2022,CH,CH|41|0|3,1158,145,0.00164,True,26.75367,23.8342,-0.40354,0.28714,-0.40607,-3.7937
2022,CH,CH|41|0|4,860,108,0.00122,True,26.82403,24.18605,0.53023,0.28282,0.5277,-3.44185
2022,CH,CH|41|1|2,540,103,0.00076,False,22.02797,23.14815,0.17426,0.27919,0.17173,-4.47975
2022,CH,CH|41|1|3,1897,201,0.00269,True,28.83858,24.98682,-0.06394,0.29397,-0.06647,-2.64107
2022,CH,CH|41|1|4,955,145,0.00135,True,30.6383,26.17801,-0.03791,0.26342,-0.04043,-1.44988
2022,CH,CH|41|2|2,838,115,0.00119,False,28.54209,26.01432,-0.91086,0.32045,-0.91339,-1.61357
2022,CH,CH|41|2|3,1800,172,0.00255,True,32.82937,27.22222,-0.74322,0.30622,-0.74575,-0.40567
2022,CH,CH|41|2|4,688,118,0.00097,False,26.39296,25.43605,-0.7278,0.2961,-0.73033,-2.19185
2022,CH,CH|41|3|2,507,78,0.00072,False,30.45113,26.42998,-0.42327,0.30051,-0.4258,-1.19791
2022,CH,CH|41|3|3,686,95,0.00097,False,34.13333,29.73761,1.61297,0.24806,1.61045,2.10972
2022,CH,CH|42|-1|3,568,92,0.0008,True,25.0,21.30282,-0.96637,0.28774,-0.9689,-6.32508
2022,CH,CH|42|0|2,601,107,0.00085,True,22.22222,22.12978,0.56173,0.29688,0.5592,-5.49811
2022,CH,CH|42|0|3,1671,197,0.00237,True,24.06739,21.9629,0.16547,0.28998,0.16294,-5.665
2022,CH,CH|42|0|4,1153,163,0.00163,True,31.56028,23.33044,0.14033,0.24102,0.1378,-4.29745
2022,CH,CH|42|1|2,887,159,0.00126,True,21.75824,22.66065,-0.97283,0.34473,-0.97536,-4.96724
2022,CH,CH|42|1|3,2739,252,0.00388,True,26.53493,22.08835,-1.38678,0.3091,-1.38931,-5.53954
2022,CH,CH|42|1|4,1650,208,0.00234,True,30.9842,25.63636,0.40297,0.28658,0.40044,-1.99153
2022,CH,CH|42|2|2,767,161,0.00109,False,22.16359,22.68579,-0.04772,0.31333,-0.05025,-4.94211
2022,CH,CH|42|2|3,2475,230,0.0035,True,28.18406,22.9899,-0.44881,0.30691,-0.45134,-4.63799
2022,CH,CH|42|2|4,1327,170,0.00188,True,32.14794,26.67671,-0.01485,0.27314,-0.01737,-0.95118
2022,CH,CH|42|3|2,506,108,0.00072,False,20.62257,20.1581,-0.05494,0.30013,-0.05747,-7.46979
2022,CH,CH|42|3|3,872,143,0.00123,False,27.89116,24.42661,-0.33589,0.29143,-0.33842,-3.20129
2022,CH,CH|43|0|2,677,108,0.00096,True,27.07182,21.86115,-0.10162,0.27817,-0.10415,-5.76674
2022,CH,CH|43|0|3,1808,198,0.00256,True,27.8022,21.79204,-0.33767,0.28693,-0.34019,-5.83586
2022,CH,CH|43|0|4,1567,179,0.00222,True,31.7041,25.27122,0.54665,0.25876,0.54412,-2.35667
2022,CH,CH|43|1|2,801,148,0.00113,True,20.72289,20.97378,0.19488,0.30161,0.19235,-6.65411
2022,CH,CH|43|1|3,2491,276,0.00353,True,25.70736,21.6379,-1.23966,0.32096,-1.24219,-5.99
2022,CH,CH|43|1|4,1888,239,0.00267,True,30.3932,22.77542,-0.53882,0.29276,-0.54135,-4.85247
2022,CH,CH|43|2|2,804,153,0.00114,False,23.13253,22.38806,-1.47177,0.31435,-1.47429,-5.23983
2022,CH,CH|43|2|3,2145,257,0.00304,True,25.51789,22.19114,-0.55217,0.32444,-0.5547,-5.43675
2022,CH,CH|43|2|4,1100,180,0.00156,True,32.60437,25.27273,1.37018,0.23935,1.36765,-2.35517
2022,CH,CH|43|3|3,810,122,0.00115,False,26.13065,24.93827,-1.49469,0.3093,-1.49722,-2.68962
2022,CH,CH|44|0|3,1206,147,0.00171,True,27.17557,23.8806,0.27388,0.26475,0.27135,-3.7473
2022,CH,CH|44|0|4,1350,130,0.00191,True,32.38381,25.03704,0.68563,0.26688,0.6831,-2.59086
2022,CH,CH|44|1|2,504,116,0.00071,False,19.50207,20.63492,-1.47778,0.35597,-1.48031,-6.99297
2022,CH,CH|44|1|3,1539,208,0.00218,True,27.6129,23.19688,0.67927,0.26506,0.67674,-4.43101
2022,CH,CH|44|1|4,1469,175,0.00208,True,32.50346,24.57454,0.46147,0.26396,0.45894,-3.05335
2022,CH,CH|44|2|2,573,105,0.00081,False,25.32895,21.29145,-2.13054,0.32996,-2.13307,-6.33645
2022,CH,CH|44|2|3,1380,195,0.00195,True,26.57233,22.24638,-1.4958,0.32829,-1.49833,-5.38152
2022,CH,CH|44|2|4,761,139,0.00108,True,31.60622,24.04731,0.64271,0.26046,0.64018,-3.58059
2022,CH,CH|45|0|3,558,79,0.00079,False,27.27273,24.91039,1.33817,0.22599,1.33564,-2.7175
2022,CH,CH|45|0|4,599,63,0.00085,False,35.84906,26.21035,2.54391,0.18879,2.54138,-1.41754
2022,CH,CH|45|1|3,844,99,0.0012,True,29.71576,23.10427,-0.26019,0.27357,-0.26272,-4.52363
2022,CH,CH|45|1|4,806,90,0.00114,False,33.33333,24.68983,2.34566,0.22292,2.34313,-2.93807
2022,CH,CH|45|2|3,619,97,0.00088,False,22.85714,18.90145,0.28126,0.31936,0.27873,-8.72644
2022,CU,CU|36|-4|-4,582,46,0.00082,False,25.6917,28.86598,-0.47938,0.30274,-0.48191,1.23809
2022,CU,CU|37|-4|-3,651,99,0.00092,False,28.6385,34.86943,-0.6553,0.29261,-0.65783,7.24154
2022,CU,CU|37|-5|-3,564,48,0.0008,False,33.64486,31.56028,-0.36631,0.25941,-0.36884,3.93239
2022,CU,CU|38|-3|-2,800,102,0.00113,False,31.10236,34.75,0.34175,0.25977,0.33922,7.12211
2022,CU,CU|38|-3|-3,934,143,0.00132,True,25.21994,32.33405,-0.0969,0.29159,-0.09942,4.70615
2022,CU,CU|38|-3|-4,670,99,0.00095,True,29.34783,32.68657,0.35284,0.27765,0.35031,5.05867
2022,CU,CU|38|-4|-2,846,104,0.0012,False,20.67797,31.91489,0.97943,0.27081,0.9769,4.287
2022,CU,CU|38|-4|-3,1047,136,0.00148,True,21.20419,30.56351,-0.80239,0.30109,-0.80492,2.93562
2022,CU,CU|38|-4|-4,515,78,0.00073,False,26.42487,31.65049,-0.44194,0.30529,-0.44447,4.02259
2022,CU,CU|38|-5|-2,548,50,0.00078,False,24.5614,30.10949,-0.80912,0.29953,-0.81165,2.4816
2022,CU,CU|38|-5|-3,871,65,0.00123,False,27.08934,31.11366,-0.22147,0.30174,-0.224,3.48577
2022,CU,CU|39|-2|-2,818,108,0.00116,True,22.42991,31.78484,-0.53594,0.31068,-0.53847,4.15695
2022,CU,CU|39|-2|-3,713,127,0.00101,False,26.42857,31.83731,0.5014,0.24887,0.49887,4.20941
2022,CU,CU|39|-3|-2,1264,143,0.00179,True,25.57252,31.48734,-0.964,0.33655,-0.96653,3.85945
2022,CU,CU|39|-3|-3,1288,155,0.00182,True,25.1462,31.13354,0.25163,0.28291,0.2491,3.50565
2022,CU,CU|39|-3|-4,923,108,0.00131,True,32.09302,31.41928,0.74236,0.23403,0.73983,3.79139
2022,CU,CU|39|-4|-2,1136,143,0.00161,True,20.6089,29.0493,0.23407,0.30153,0.23154,1.4214
2022,CU,CU|39|-4|-3,1367,144,0.00194,True,25.53571,28.67593,-0.77118,0.30666,-0.77371,1.04804
2022,CU,CU|39|-4|-4,734,80,0.00104,True,28.75,30.24523,0.75845,0.23927,0.75592,2.61734
2022,CU,CU|39|-5|-3,725,71,0.00103,False,35.49488,29.93103,-0.15862,0.23614,-0.16115,2.30314
2022,CU,CU|40|-2|-1,784,85,0.00111,True,26.82216,29.97449,-1.75714,0.31795,-1.75967,2.3466
2022,CU,CU|40|-2|-2,809,121,0.00115,True,28.32861,30.03708,-2.02509,0.34465,-2.02762,2.40919
2022,CU,CU|40|-2|-3,630,106,0.00089,True,30.15267,31.42857,-0.0054,0.27086,-0.00793,3.80068
2022,CU,CU|40|-3|-1,572,91,0.00081,False,24.8927,28.67133,-0.05105,0.27302,-0.05358,1.04343
2022,CU,CU|40|-3|-2,1367,132,0.00194,True,25.80101,29.0417,-0.51346,0.28692,-0.51599,1.4138
2022,CU,CU|40|-3|-3,1364,135,0.00193,True,28.81072,31.74487,0.08167,0.28389,0.07914,4.11697
2022,CU,CU|40|-3|-4,769,96,0.00109,True,29.65116,30.42913,-0.22237,0.2656,-0.2249,2.80123
2022,CU,CU|40|-4|-2,1219,112,0.00173,True,26.62722,28.30189,-0.13019,0.26044,-0.13272,0.67399
2022,CU,CU|40|-4|-3,1352,129,0.00191,True,29.41176,31.28698,0.52049,0.25438,0.51796,3.65909
2022,CU,CU|41|-2|-1,875,77,0.00124,False,27.90698,27.77143,-0.44503,0.28724,-0.44756,0.14353
2022,CU,CU|41|-3|-1,587,80,0.00083,False,33.87097,32.36797,0.49097,0.25301,0.48844,4.74008
2022,CU,CU|41|-3|-2,880,99,0.00125,True,27.3183,29.20455,-1.175,0.32951,-1.17753,1.57665
2022,CU,CU|41|-3|-3,880,94,0.00125,True,34.64567,31.93182,0.70739,0.25641,0.70486,4.30392
2022,CU,CU|41|-4|-2,874,83,0.00124,True,29.72292,28.94737,1.20629,0.20708,1.20376,1.31947
2022,CU,CU|41|-4|-3,704,88,0.001,True,32.03883,29.54545,0.70696,0.20944,0.70443,1.91756
2022,CU,CU|42|-2|-1,503,43,0.00071,False,34.63203,32.20676,-0.33638,0.28257,-0.33891,4.57887
2022,FC,FC|42|0|-2,772,76,0.00109,False,23.16076,26.68394,-0.7149,0.34518,-0.71742,-0.94396
2022,FC,FC|42|1|-1,1016,95,0.00144,True,23.34004,29.23228,-0.49094,0.36901,-0.49347,1.60439
2022,FC,FC|42|1|-2,1176,89,0.00167,True,23.82496,28.48639,0.89133,0.31152,0.8888,0.8585
2022,FC,FC|42|2|-1,714,64,0.00101,False,23.49398,29.27171,0.55196,0.28612,0.54943,1.64381
2022,FC,FC|43|0|-1,734,90,0.00104,True,27.94521,29.70027,0.47847,0.32043,0.47595,2.07238
2022,FC,FC|43|0|-2,981,99,0.00139,True,25.8,26.80938,-1.00846,0.31274,-1.01099,-0.81852
2022,FC,FC|43|1|-1,2294,148,0.00325,True,21.69404,26.59111,-0.56508,0.34881,-0.56761,-1.03679
2022,FC,FC|43|1|-2,2321,127,0.00329,True,21.98168,25.72167,-0.05183,0.31068,-0.05436,-1.90622
2022,FC,FC|43|1|0,508,86,0.00072,False,23.37165,28.74016,0.69783,0.33244,0.69531,1.11226
2022,FC,FC|43|2|-1,1889,117,0.00267,True,16.14907,24.77501,0.3666,0.30871,0.36407,-2.85288
2022,FC,FC|43|2|-2,1053,97,0.00149,True,21.17864,27.25546,0.61994,0.32581,0.61741,-0.37243
2022,FC,FC|43|2|0,703,85,0.001,False,18.31395,24.46657,-0.88023,0.36341,-0.88276,-3.16132
2022,FC,FC|44|0|-1,715,70,0.00101,True,29.72222,30.90909,0.35217,0.32566,0.34964,3.2812
2022,FC,FC|44|0|-2,560,73,0.00079,True,27.00965,26.96429,1.55839,0.24133,1.55586,-0.66361
2022,FC,FC|44|1|-1,2591,146,0.00367,True,21.8251,25.85874,0.32034,0.30382,0.31781,-1.76915
2022,FC,FC|44|1|-2,1880,127,0.00266,True,23.62694,25.90426,-0.20606,0.33633,-0.20859,-1.72364
2022,FC,FC|44|1|0,549,90,0.00078,False,20.86331,24.95446,-1.81985,0.35729,-1.82238,-2.67343
2022,FC,FC|44|2|-1,2778,147,0.00393,True,20.07092,25.26998,0.33236,0.32242,0.32983,-2.35792
2022,FC,FC|44|2|-2,1007,111,0.00143,True,24.47013,24.62761,0.31112,0.28722,0.30859,-3.00029
2022,FC,FC|44|2|0,1208,110,0.00171,True,14.66227,24.25497,-0.12136,0.33023,-0.12389,-3.37293
2022,FC,FC|44|3|-1,664,73,0.00094,False,18.82716,25.45181,0.82108,0.31741,0.81856,-2.17609
2022,FC,FC|44|3|0,731,62,0.00104,False,18.04734,26.26539,0.01751,0.34736,0.01498,-1.3625
2022,FC,FC|45|1|-1,1583,106,0.00224,True,22.29141,24.88945,-0.84959,0.32536,-0.85212,-2.73844
2022,FC,FC|45|1|-2,955,85,0.00135,True,21.48936,23.76963,-0.69445,0.31775,-0.69698,-3.85826
2022,FC,FC|45|2|-1,1840,119,0.00261,True,18.67089,23.26087,0.18505,0.33724,0.18253,-4.36702
2022,FC,FC|45|2|-2,578,77,0.00082,True,23.84106,23.87543,-0.07353,0.26286,-0.07606,-3.75246
2022,FC,FC|45|2|0,1018,94,0.00144,True,14.74104,23.87033,-0.46395,0.3669,-0.46648,-3.75756
2022,FC,FC|45|3|-1,541,69,0.00077,True,15.67164,21.9963,0.52828,0.31922,0.52575,-5.63159
2022,FC,FC|45|3|0,709,74,0.001,False,17.57925,23.69535,-0.70381,0.34913,-0.70634,-3.93255
2022,FC,FC|46|1|-1,596,48,0.00084,False,26.41509,25.33557,1.21007,0.2656,1.20754,-2.29232
2022,FC,FC|46|2|-1,757,62,0.00107,True,20.67183,22.98547,-0.31453,0.31269,-0.31706,-4.64242
2022,FF,FF|44|3|0,611,74,0.00087,False,11.85771,25.69558,-0.73764,0.39767,-0.74017,-1.93231
2022,FF,FF|44|3|1,894,117,0.00127,True,12.86089,27.85235,-1.9019,0.42799,-1.90443,0.22446
2022,FF,FF|44|3|2,1079,116,0.00153,True,15.72052,27.43281,-1.64606,0.41217,-1.64859,-0.19509
2022,FF,FF|44|3|3,608,67,0.00086,False,14.63415,26.48026,0.18059,0.35879,0.17806,-1.14763
2022,FF,FF|44|4|0,1086,94,0.00154,False,10.60948,26.05893,-0.02505,0.3967,-0.02757,-1.56896
2022,FF,FF|44|4|1,1411,129,0.002,True,14.86014,28.49043,-0.44536,0.40185,-0.44789,0.86254
2022,FF,FF|44|4|2,1281,119,0.00181,True,13.07847,29.58626,-0.08962,0.37291,-0.09215,1.95837
2022,FF,FF|45|2|0,588,84,0.00083,False,13.90728,22.95918,-0.63333,0.33986,-0.63586,-4.66871
2022,FF,FF|45|2|1,639,112,0.0009,False,17.08861,26.91706,-0.25102,0.35236,-0.25355,-0.71084
2022,FF,FF|45|3|-1,643,63,0.00091,False,18.90034,24.4168,-1.40715,0.37968,-1.40968,-3.2111
2022,FF,FF|45|3|0,2134,181,0.00302,True,17.54564,24.78913,0.55314,0.33869,0.55061,-2.83877
2022,FF,FF|45|3|1,3540,281,0.00501,True,13.71321,25.0565,-1.13184,0.37592,-1.13436,-2.5714
2022,FF,FF|45|3|2,3947,273,0.00559,True,14.29405,26.32379,-0.7469,0.39092,-0.74942,-1.3041
2022,FF,FF|45|3|3,1674,153,0.00237,True,15.24548,28.55436,-0.32407,0.3679,-0.3266,0.92647
2022,FF,FF|45|4|-1,715,76,0.00101,False,13.64985,23.63636,-0.19175,0.39416,-0.19428,-3.99153
2022,FF,FF|45|4|0,2957,178,0.00419,True,15.50152,26.07372,-0.48451,0.36912,-0.48704,-1.55417
2022,FF,FF|45|4|1,5491,301,0.00777,True,14.66446,25.80586,-0.52684,0.39894,-0.52937,-1.82203
2022,FF,FF|45|4|2,4935,281,0.00699,True,17.07205,28.85512,-0.35117,0.38657,-0.35369,1.22722
2022,FF,FF|45|4|3,1235,139,0.00175,True,18.65009,27.77328,-1.41789,0.35274,-1.42042,0.14539
2022,FF,FF|45|5|0,782,79,0.00111,False,18.35616,27.49361,1.24616,0.29456,1.24364,-0.13429
2022,FF,FF|45|5|1,984,131,0.00139,True,18.64035,29.16667,0.71829,0.37979,0.71576,1.53877
