family,feature,game_year,n_pitchers,median,sd,sd_lo,sd_hi,iqr,iqr_lo,iqr_hi,robust_cv,robust_cv_lo,robust_cv_hi,mad,mad_lo,mad_hi
FC,release_side_arm,2023,162,1.8650000000000002,0.6572292387123295,0.5688049615559216,0.7341051396786137,0.8237500000000002,0.7074687500000002,1.0050312499999996,0.3418327077747989,0.28165488126649063,0.39735499168127386,0.637518,0.5189100000000001,0.7487129999999999
FC,release_side_arm,2024,161,1.82,0.701457410010762,0.6257102712470549,0.774789129399181,0.99,0.855,1.16,0.4235999999999998,0.3328285714285714,0.4777266666666665,0.7709519999999996,0.6078660000000001,0.859908
FC,release_side_arm,2025,169,1.96,0.721384751800046,0.6293762559164835,0.8096588291884026,0.9600000000000002,0.7897500000000001,1.105125,0.3630857142857143,0.2906768117647058,0.420076368556701,0.711648,0.5930399999999998,0.81543
FC,arm_angle,2023,162,41.35,10.589192636368985,9.241872973866505,11.870567675306585,13.212499999999999,9.662500000000001,15.5628125,0.2231967351874243,0.17420460050214576,0.27311292286305455,9.229184999999996,7.261960124999997,11.267759999999996
FC,arm_angle,2024,161,39.45,11.165732936225261,9.873534404850368,12.449158601617789,13.600000000000001,11.198750000000002,17.099999999999998,0.25743498098859313,0.20687441860465133,0.32166492924665063,10.15581,8.302560000000001,12.527969999999993
FC,arm_angle,2025,169,38.4,10.436953181988534,9.289600843696446,11.439979362190831,12.95,10.95,15.95,0.2586828125000001,0.21121972602739722,0.31049214659685875,9.933420000000003,8.1543,11.786670000000004
FF,release_speed,2023,502,94.2,2.3180506359064372,2.1373189306378197,2.4879282039746857,2.9000000000000057,2.6000000000000085,3.200000000000003,0.02360828025477707,0.02046050955414008,0.025208926673751464,2.2239,1.9273799999999957,2.3721600000000125
FF,release_speed,2024,487,94.2,2.2688602057429734,2.1096459548342597,2.437868619261417,3.0999999999999943,2.625,3.4000000000000057,0.025182165605095452,0.02045996712281574,0.026784484590860604,2.3721599999999916,1.9273799999999957,2.520420000000004
FF,release_speed,2025,499,94.5,2.306330010086944,2.1498041313272727,2.466690135790592,2.950000000000003,2.6500000000000057,3.299999999999997,0.023533333333333333,0.02039555555555551,0.02515612890152709,2.2239,1.9273799999999957,2.3721600000000125
FF,ivb,2023,502,15.96,2.315347706610165,2.08568680730406,2.547236874281064,2.5199999999999996,2.3249999999999975,2.8800000000000026,0.12262105263157896,0.11064179104477635,0.13478181818181828,1.9570320000000003,1.779119999999999,2.1349440000000017
FF,ivb,2024,487,15.96,2.4287931728582675,2.222865171755,2.655111603648945,2.8800000000000026,2.5199999999999996,3.2399999999999984,0.13376842105263134,0.11064179104477635,0.14601363636363623,2.1349439999999964,1.779120000000004,2.312855999999998
