family,feature,game_year,n_pitchers,median,sd,sd_lo,sd_hi,iqr,iqr_lo,iqr_hi,robust_cv,robust_cv_lo,robust_cv_hi,mad,mad_lo,mad_hi
FS,arm_angle,2022,26,40.55,6.6956004498936,4.4751015711168645,8.352101127288572,8.537499999999994,4.362187499999997,12.287499999999994,0.16453020961775586,0.08390114706400983,0.2210560411311053,6.6716999999999995,3.409980000000006,9.043859999999992
FS,arm_angle,2023,40,41.25,7.986982096688367,5.851090646434302,9.860192567499555,9.237499999999997,5.873124999999993,13.362812499999995,0.17701345454545445,0.10271958594816596,0.2498635119503353,7.301804999999995,4.151280000000001,10.081679999999995
FS,arm_angle,2024,52,38.75,10.745707471934931,8.511833273926648,12.670007012899948,13.375,8.850000000000001,18.788749999999997,0.24869419354838707,0.17338642691961478,0.36433063360735446,9.636899999999999,6.745830000000001,13.78818
FS,arm_angle,2025,63,38.4,10.127933633399248,8.165918590054206,11.889395663070347,12.024999999999999,9.223749999999995,15.099999999999994,0.2548218749999999,0.17648002330226364,0.2887429687499997,9.785159999999996,7.04235,11.343743249999998
FS,arm_angle,2026,48,39.25,11.195269895843518,8.397943822068124,13.438487479881829,11.162499999999994,7.699687499999996,15.901249999999992,0.23041681528662425,0.14394936023807042,0.2999590206185568,9.043860000000002,5.708010000000002,11.712540000000002
SI,release_speed,2021,216,93.3,2.7981555290533353,2.4972181400435693,3.1111514826570152,3.0999999999999943,2.450000000000017,3.799999999999997,0.025425080385852002,0.019863344051446945,0.03012850695072664,2.3721599999999916,1.8532499999999998,2.816940000000008
SI,release_speed,2022,238,93.45,2.793528710067785,2.4860804190531707,3.0716892006253107,3.487499999999997,2.9000000000000057,4.087812500000004,0.02776404494382022,0.023734258271077908,0.032610836909871196,2.59455,2.2239,3.0393299999999956
SI,release_speed,2023,236,93.4,2.8040461579210665,2.5150151500656444,3.080756456737279,3.4499999999999886,3.0249999999999915,4.000624999999997,0.028969432548179914,0.024498275847346512,0.03247147435897443,2.7057450000000043,2.298029999999996,3.0393299999999956
SI,release_speed,2024,243,93.6,2.562210380075271,2.271950662045061,2.859689948417856,3.200000000000003,2.8000000000000114,3.6499999999999915,0.025343589743589877,0.02215197438633947,0.028603215434083555,2.3721600000000125,2.0756400000000084,2.6686800000000166
SI,release_speed,2025,244,93.9,2.5081508159230035,2.236321464654347,2.76925543870652,3.299999999999997,2.8249999999999886,3.7249999999999943,0.025657348242811497,0.02201102863202554,0.028542032085561452,2.4092249999999997,2.075640000000008,2.6686800000000166
SI,release_speed,2026,277,94.2,2.4733969502910353,2.225465970230318,2.7386221809727633,3.299999999999997,2.700000000000003,3.8499999999999943,0.025182165605095674,0.021918057022175152,0.02993560042507957,2.3721600000000125,2.075639999999987,2.8169399999999873
SI,ivb,2021,216,9.57,4.8314244533120885,4.097753189687812,5.5401909968501695,5.385000000000001,4.559999999999999,6.210000000000001,0.4275836990595611,0.3568947666666666,0.49420000000000003,4.091976,3.4248060000000007,4.5378679499999945
SI,ivb,2022,238,9.030000000000001,4.800253503570692,4.1248624891478425,5.45452371265281,5.369999999999999,4.380000000000001,6.135375,0.4334511627906976,0.3521174999999996,0.5150139552071666,3.9140639999999998,3.2468940000000006,4.536756
SI,ivb,2023,236,7.98,4.358471741078354,3.7820662380044205,4.91847617926537,4.59,3.96,6.03,0.43474736842105255,0.35198417266187054,0.5670501992031872,3.4692839999999996,3.0245039999999985,4.269888000000001
SI,ivb,2024,243,8.16,4.37372936290586,3.910022015461752,4.858461291960264,5.520000000000001,4.590000000000001,6.48,0.49056617647058803,0.4129191156716415,0.6098312231182793,4.0030199999999985,3.3803280000000013,4.803624
SI,ivb,2025,244,8.100000000000001,4.451848370756948,3.891420271716075,4.997337856774471,5.4,4.71,6.180375,0.5161644444444445,0.42504409090909084,0.5886794117647056,4.180932000000001,3.5137619999999994,4.803623999999998
SI,ivb,2026,277,8.040000000000001,4.271583090628258,3.7601069274716177,4.809162639095561,5.3999999999999995,4.4399999999999995,6.0,0.4868238805970149,0.4169461505681817,0.5753373134328359,3.9140640000000007,3.291372000000002,4.4478
SI,hb_arm,2021,216,15.48,2.425737944140589,2.0397934624679306,2.8447948719411005,2.6999999999999993,2.100000000000005,3.2399999999999984,0.1206767441860464,0.10264153846153862,0.1529666666666665,1.8680759999999983,1.601208,2.312855999999998
SI,hb_arm,2022,238,15.48,2.55964190134498,2.1780028882298312,2.9283970645501927,2.76,2.3999999999999986,3.3599999999999994,0.1379162790697672,0.11403522988505706,0.15948286852589633,2.1349439999999964,1.779119999999999,2.4018120000000014
SI,hb_arm,2023,236,15.600000000000001,2.4121768804464576,1.9869338234567253,2.883171224620708,2.91,2.3546250000000004,3.3599999999999994,0.13685538461538438,0.11231818181818175,0.15966461538461535,2.1349439999999964,1.7791199999999936,2.4907679999999996
SI,hb_arm,2024,243,15.36,2.3658801574674087,1.9918356994749604,2.7604519277776367,2.6999999999999993,2.3100000000000023,3.120000000000001,0.12741093750000002,0.11228280601288469,0.15176220472440913,1.9570320000000003,1.7768960999999939,2.312855999999998
SI,hb_arm,2025,244,15.600000000000001,2.265313254466625,1.8685372264422329,2.6825190184297183,2.549999999999997,2.130000000000001,2.879999999999999,0.1254507692307689,0.10032631578947385,0.13685538461538438,1.957031999999995,1.6012079999999973,2.134943999999999
SI,hb_arm,2026,277,15.600000000000001,2.070347003096783,1.7648920840694766,2.4471729469792534,2.2799999999999994,2.039999999999999,2.7014999999999927,0.11404615384615342,0.09769069767441856,0.12741093750000002,1.7791199999999936,1.512252000000002,1.957032000000003
SI,release_spin_rate,2021,216,2132.0,154.26601652481932,139.0362688722192,168.18203815048713,211.125,169.0,241.62812499999998,0.07232195121951218,0.059051965431771825,0.08438700843190067,154.19039999999998,126.02099999999999,180.14516624999993
SI,release_spin_rate,2022,238,2151.25,146.01859175715984,133.18754018578753,157.37929762904577,199.75,161.24375,220.50312499999998,0.06805659500290528,0.05513939635916909,0.07706177372375883,146.40675,118.97864999999999,166.0512
SI,release_spin_rate,2023,236,2160.5,139.45695294163312,124.47435482580899,154.29707199401128,158.125,135.0,204.0,0.05438373061791252,0.04639474570826659,0.07011390862572359,117.49605,100.07549999999999,151.60511624999992
SI,release_spin_rate,2024,243,2151.0,154.1217198299706,138.13744726070925,169.69728029398016,199.75,173.0,233.5,0.07375090655509065,0.06077739579472976,0.0800952489644757,158.63819999999998,131.9514,172.72289999999998
SI,release_spin_rate,2025,244,2187.75,135.45304090119708,123.67588692702485,146.6335925038715,185.5,159.0,210.0,0.06251621528968118,0.054847400861166413,0.07345150326008588,136.76985,120.45198375,160.1208
SI,release_spin_rate,2026,277,2206.0,135.50352653799354,124.94869451917575,146.2447189182552,182.0,162.5,211.01249999999993,0.06115893019038984,0.054330712022382543,0.0711160347190498,134.9166,120.0906,155.673
SI,release_extension,2021,216,6.3,0.4198831278883105,0.3786868909478119,0.4606802388439818,0.5999999999999996,0.46250000000000036,0.6999999999999993,0.07059999999999995,0.0470666666666667,0.07173870967741931,0.44477999999999973,0.29652000000000023,0.444780000000001
SI,release_extension,2022,238,6.4,0.41799529332432245,0.3717508828309659,0.45979064628672134,0.5999999999999996,0.5,0.5999999999999996,0.06949687499999996,0.04633125000000003,0.07059999999999995,0.44477999999999973,0.29652000000000023,0.444780000000001
SI,release_extension,2023,236,6.5,0.4105977541182875,0.3700209726217868,0.44983977562693767,0.6000000000000005,0.5,0.7000000000000002,0.06842769230769227,0.04561846153846157,0.08045116279069758,0.44477999999999973,0.29652000000000023,0.5189099999999994
SI,release_extension,2024,243,6.4,0.43602953602178424,0.3900302351071351,0.47730682296483423,0.6000000000000005,0.39999999999999947,0.6000000000000005,0.06949687499999996,0.04561846153846157,0.06949687500000015,0.44477999999999973,0.29652000000000023,0.444780000000001
SI,release_extension,2025,244,6.4,0.4318000601102541,0.39103594166161015,0.46840595151618497,0.6000000000000005,0.5,0.7000000000000002,0.06949687499999996,0.04561846153846157,0.07059999999999995,0.44477999999999973,0.29652000000000023,0.444780000000001
SI,release_extension,2026,277,6.4,0.44154598006183193,0.3958289995437172,0.48723771796327475,0.5,0.39999999999999947,0.6000000000000005,0.06949687499999996,0.04561846153846157,0.06949687499999996,0.44477999999999973,0.29652000000000023,0.4447799999999998
SI,release_pos_z,2021,216,5.779999999999999,0.7101139391901934,0.5315322282208578,0.8817827884078265,0.6325000000000003,0.5362500000000008,0.7399999999999993,0.08528797577854695,0.06892844058839524,0.09884214124783357,0.4929645000000013,0.39659549999999943,0.5708009999999997
SI,release_pos_z,2022,238,5.755,0.7183680281264917,0.5569910682314534,0.8755691662337567,0.6712499999999997,0.5874374999999995,0.7350000000000003,0.08759061685490874,0.07477460869565218,0.09652146269445717,0.5040839999999998,0.429954,0.5485620000000001
SI,release_pos_z,2023,236,5.655,0.6881515900517357,0.5385607583227296,0.8446036145358673,0.7125000000000004,0.5899999999999999,0.82125,0.09307214854111405,0.0779281802120141,0.10835401069518719,0.526323,0.4410734999999998,0.6115725000000001
SI,release_pos_z,2024,243,5.71,0.629341566560326,0.4790603277117921,0.7815964315263516,0.5925000000000011,0.5099999999999998,0.7050000000000001,0.07789492119089313,0.06491243432574431,0.09103684210526305,0.44477999999999973,0.37065,0.5189099999999994
SI,release_pos_z,2025,244,5.72,0.5884089886099191,0.45721779044664657,0.7208662213642328,0.5825000000000005,0.47500000000000053,0.6525312500000006,0.07257482517482512,0.058996193771626404,0.08520689655172418,0.41512799999999966,0.34099799999999997,0.48184500000000025
SI,release_pos_z,2026,277,5.67,0.5741738655189056,0.45844103926343727,0.7168241131213604,0.5600000000000005,0.5,0.6400000000000006,0.07321481481481487,0.06491243432574431,0.08377894733326953,0.41512800000000033,0.37065,0.4744320000000004
SI,release_side_arm,2021,216,1.88,0.7153805161910244,0.646690102980363,0.7801193256823034,0.9375,0.8025,1.0925,0.3588207446808511,0.307533102787353,0.4443750882352938,0.674583,0.578214,0.830256
SI,release_side_arm,2022,238,1.8924999999999998,0.7886824153113818,0.7047052379505169,0.8620951031267964,0.9100000000000001,0.7712187499999997,1.1199999999999999,0.3623262879788639,0.301240171193399,0.4230716816420013,0.6857024999999999,0.5782139999999995,0.8155226624999995
SI,release_side_arm,2023,236,1.89,0.7499218807735192,0.6686985964740723,0.8298837147133964,0.9025000000000001,0.77,1.0325,0.34907777777777776,0.2982218225262369,0.3905199619823284,0.6597569999999999,0.5633879999999998,0.756126
SI,release_side_arm,2024,243,1.84,0.7235483234093905,0.6504485382959168,0.7928440366907762,0.8700000000000001,0.7599374999999998,1.045,0.3625923913043478,0.3059333333333332,0.4095620949615148,0.6671699999999999,0.5633880000000001,0.7487129999999999
SI,release_side_arm,2025,244,2.04,0.709246405742907,0.6253533552880137,0.7894191277290662,0.78375,0.6862187500000002,0.9824999999999999,0.2816213235294117,0.2511079328930931,0.34773192435501593,0.5745075,0.5188173374999995,0.6857025000000002
SI,release_side_arm,2026,277,1.93,0.7316422723156795,0.6641888871725123,0.795203185065359,0.9800000000000002,0.8700000000000001,1.1300000000000001,0.38409326424870466,0.32857621621621624,0.43429998900293254,0.7413,0.6226919999999999,0.830256
SI,arm_angle,2021,216,37.975,15.630580050989945,12.141870655428983,18.94894914079332,14.224999999999998,11.825000000000003,17.5,0.2820746543778802,0.22544690721649507,0.3362716525144813,10.711785,8.673210000000001,12.6021
SI,arm_angle,2022,238,35.349999999999994,16.07743510695908,13.187767492265094,19.052801434895404,16.3,13.799999999999997,19.25,0.33971881188118813,0.28781155137781667,0.39784071762751494,12.009059999999998,10.266078374999996,13.714049999999988
SI,arm_angle,2023,236,34.2,14.882544182656398,12.01666139525956,18.011640009388636,15.900000000000002,13.4375,18.525624999999998,0.3446394736842105,0.2734609893123427,0.40652664535798577,11.78667,9.711030000000001,13.714049999999997
SI,arm_angle,2024,243,34.6,14.62792014205059,11.94097555765485,17.65700073714008,16.500000000000004,14.249374999999993,18.775,0.3513676300578036,0.301475766016713,0.41027924528301885,12.157320000000004,10.598736749999997,13.936439999999997
SI,arm_angle,2025,244,33.9,13.89463267995724,11.23214597498475,16.683957328331466,15.274999999999999,12.5,17.163437499999997,0.330195575221239,0.27730515463917527,0.37937246658545076,11.19363,9.376518374999996,12.750359999999995
SI,arm_angle,2026,277,34.1,13.495124162847453,11.178492974644433,16.319440064003853,16.400000000000002,13.450000000000003,18.4,0.33912844574780043,0.26994117647058835,0.4043454545454545,11.564279999999995,9.636899999999999,13.343399999999999
SLV,release_speed,2021,329,85.0,3.1418884076232634,2.8037823565616353,3.457236402781418,3.950000000000003,3.5,4.299999999999997,0.03314047058823539,0.027874970622796858,0.03688933649289089,2.816940000000008,2.3721600000000125,3.1134600000000123
SLV,release_speed,2022,339,84.7,3.241045933315621,2.9379340354570256,3.5486482388464444,4.550000000000011,4.0,5.0,0.03938429752066115,0.033296180323544776,0.04381205673758865,3.3358499999999998,2.816940000000008,3.7064999999999997
SLV,release_speed,2023,371,84.5,3.292741033361874,2.966511663353313,3.605184764494451,4.200000000000003,3.6500000000000057,4.800000000000011,0.03684568047337268,0.03169453681710208,0.042259382422802944,3.1134599999999915,2.6686800000000166,3.558240000000008
SLV,release_speed,2024,383,84.8,3.1778425662606544,2.9094483666480193,3.4355501635931796,4.299999999999997,3.75,4.799999999999997,0.03671533018867939,0.03150650914158735,0.0436585308812254,3.1134600000000123,2.6686799999999957,3.7064999999999997
SLV,release_speed,2025,375,85.1,3.2602422293350224,3.001733360871169,3.5275957939256326,4.424999999999997,3.799999999999997,4.900000000000006,0.03832808460634553,0.03302391559202823,0.04260844574780063,3.261720000000004,2.816940000000008,3.632370000000004
SLV,release_speed,2026,383,85.5,3.112408618071865,2.8214515583484068,3.3889741448557906,4.0,3.3000000000000114,4.450000000000003,0.03294666666666676,0.027647552447552588,0.038148771929824604,2.816940000000008,2.3721599999999916,3.2617199999999835
SLV,ivb,2021,329,1.2000000000000002,3.5351647852068,3.2408187890432973,3.821000831142859,4.8,4.08,5.34,2.965199999999999,2.0120999999999993,4.236,3.558239999999999,3.024504,3.9140639999999998
SLV,ivb,2022,339,1.56,3.323565919698218,3.082791976306021,3.580939221472017,4.4399999999999995,3.84,5.340749999999996,2.1668769230769227,1.5812855625,3.33585,3.3803279999999996,2.846592,3.9140639999999993
SLV,ivb,2023,371,1.5,3.439093797567395,3.1468820829347592,3.7355208951761374,4.2299999999999995,3.8400000000000003,4.92,2.07564,1.58144,3.521175,3.11346,2.846592,3.6471959999999983
SLV,ivb,2024,383,1.44,3.4280608532950763,3.157199733692714,3.7119275116795603,4.5,4.02,5.13,2.34745,1.7519654278074863,3.521175,3.3803279999999996,3.024504,3.7361520000000006
SLV,ivb,2025,375,1.56,3.2777605267298333,2.9884980572185653,3.551019443716762,4.199999999999999,3.72,4.71,2.052830769230769,1.4826,3.33585,3.2024159999999995,2.757636,3.558239999999999
SLV,ivb,2026,383,1.32,3.2396286944903028,2.9901636422146423,3.468737952877705,4.4399999999999995,3.84,4.859999999999999,2.426072727272727,1.667925,3.1299333333333332,3.202416,2.8465920000000002,3.5582400000000005
SLV,hb_arm,2021,329,-5.4,4.642697273318672,4.284468484407298,4.99206552869103,6.000000000000001,4.5,6.959999999999999,0.7248266666666666,0.5993489361702126,0.8057608695652173,3.9140639999999998,3.202416,4.625711999999999
SLV,hb_arm,2022,339,-6.0600000000000005,4.960333686265615,4.616926792781646,5.268856312622099,7.35,6.0,8.46,0.77799801980198,0.6605643564356436,0.8729512675233643,4.714668,3.9140639999999993,5.604228
SLV,hb_arm,2023,371,-6.24,5.262503371797516,4.9509724235652,5.560390229398984,8.459999999999999,7.68,9.54,0.8553461538461538,0.7721874999999999,0.964409708737864,5.337359999999999,4.5367560000000005,6.22692
SLV,hb_arm,2024,383,-6.48,5.159649748935856,4.881965054204111,5.404447519567544,8.940000000000001,8.04,9.600000000000001,0.9060333333333334,0.81543,0.9790754716981127,5.8710960000000005,4.981535999999999,6.760656
SLV,hb_arm,2025,375,-6.0600000000000005,5.0042836221704095,4.738311124360316,5.246325266700847,8.61,7.5,9.360000000000001,0.8954316831683168,0.8086909090909087,0.9669130434782609,5.426316,4.625712,6.226919999999999
SLV,hb_arm,2026,383,-6.24,5.276687086608587,4.992750472551915,5.52492802585297,8.879999999999999,8.03925,9.540000000000001,0.9266249999999998,0.8139764705882353,1.054926923076923,5.782139999999999,4.892580000000001,6.582743999999999
SLV,release_spin_rate,2021,329,2412.0,237.18581598328097,218.83115603417255,253.280693774748,320.0,283.0,372.0,0.09896293532338309,0.08688286931714147,0.11257609202119853,238.6986,209.04659999999998,271.33433249999985
SLV,release_spin_rate,2022,339,2442.5,223.82679335420343,206.0453726571001,239.78337293931202,305.5,270.25,346.75624999999997,0.09438865916069601,0.08266898584632174,0.10609702285714499,230.5443,200.89229999999998,258.71369999999996
SLV,release_spin_rate,2023,371,2446.0,238.88277805850038,220.3424572669209,256.0957364695589,305.5,274.49375,346.75624999999997,0.09516279640228945,0.08079015125489215,0.10611662713753042,232.76819999999998,197.9271,260.9376
SLV,release_spin_rate,2024,383,2473.5,234.60717083964067,217.5699121581108,251.25926158402368,314.75,277.24375,349.0,0.09560327471194663,0.08332490446366823,0.10534104750304506,236.47469999999998,206.8227,260.9376
SLV,release_spin_rate,2025,375,2490.0,238.40296121155563,218.37678716368853,257.1957814783949,307.0,273.25,345.25,0.09229036144578313,0.08065300916395053,0.10283848287238215,229.803,201.6336,255.74849999999998
SLV,release_spin_rate,2026,383,2505.0,232.95697622140727,217.90111453199606,248.31002946253835,325.0,290.99375,370.75,0.09676850299401196,0.08541001191895112,0.11002875158328718,242.40509999999998,214.23569999999998,275.7636
SLV,release_extension,2021,329,6.2,0.4161596428305537,0.3858780480248667,0.4452900080296269,0.5,0.5,0.6999999999999993,0.07173870967741931,0.07059999999999995,0.07173870967741931,0.44477999999999973,0.44477999999999973,0.44477999999999973
SLV,release_extension,2022,339,6.3,0.4239814885880516,0.3870923867500895,0.46006979866045666,0.5,0.5,0.6499999999999995,0.07059999999999995,0.0470666666666667,0.07173870967741931,0.44477999999999973,0.29652000000000023,0.44477999999999973
SLV,release_extension,2023,371,6.4,0.42225350891211294,0.38613245940629337,0.45566389887225145,0.5,0.4499999999999993,0.6500000000000004,0.06949687499999996,0.04561846153846157,0.06949687499999996,0.44477999999999973,0.29652000000000023,0.44477999999999973
SLV,release_extension,2024,383,6.4,0.4262168862705236,0.3941228465454301,0.45897477233867157,0.5499999999999998,0.5,0.7000000000000002,0.06949687499999996,0.04633125000000003,0.06949687500000015,0.44477999999999973,0.29652000000000023,0.444780000000001
SLV,release_extension,2025,375,6.4,0.420235355498196,0.38531186177313537,0.45575865820747297,0.5,0.39999999999999947,0.6000000000000005,0.06949687499999996,0.04633125000000003,0.07059999999999995,0.44477999999999973,0.29652000000000023,0.444780000000001
SLV,release_extension,2026,383,6.4,0.41459212248448674,0.3793130172823353,0.4511230536244895,0.5,0.39999999999999947,0.6000000000000005,0.06949687499999996,0.04633125000000003,0.07059999999999995,0.44477999999999973,0.29652000000000023,0.44477999999999973
SLV,release_pos_z,2021,329,5.84,0.6122280101763642,0.4711697855886072,0.745579661398614,0.5500000000000007,0.46999999999999975,0.6200000000000001,0.06854486301369875,0.05849022298456249,0.0789701030927834,0.40030200000000066,0.3409979999999993,0.45960600000000074
SLV,release_pos_z,2022,339,5.78,0.6539516876483692,0.5411620231671913,0.7752718169735777,0.6299999999999999,0.5499999999999989,0.71,0.07951660899653969,0.06937642980935887,0.08993240901213162,0.4596059999999994,0.40030200000000066,0.5189099999999994
SLV,release_pos_z,2023,371,5.74,0.608943896588268,0.500703330521264,0.7307688259376578,0.6174999999999997,0.5299999999999994,0.6849999999999996,0.07748780487804872,0.06715609756097554,0.08751838831521734,0.44477999999999973,0.38547599999999965,0.5040839999999998
SLV,release_pos_z,2024,383,5.735,0.5865855292106169,0.48711739103293655,0.7011856496289355,0.6225000000000005,0.5449999999999999,0.6949999999999994,0.07884795117698358,0.06937642980935887,0.09024521739130424,0.45219300000000084,0.40030200000000066,0.5189099999999994
SLV,release_pos_z,2025,375,5.78,0.5350454599440815,0.4518247759226308,0.6378234210357603,0.5600000000000005,0.4899999999999993,0.6324999999999994,0.07182145328719729,0.06434895833333333,0.08021047120418837,0.41512800000000033,0.37065,0.45960600000000074
SLV,release_pos_z,2026,383,5.69,0.5347053061886105,0.4517452305711417,0.6350822668806942,0.5300000000000002,0.47000000000000064,0.6150000000000002,0.07035184534270661,0.0622614173228347,0.08077434094903328,0.40030200000000066,0.355823999999999,0.4596059999999994
SLV,release_side_arm,2021,329,1.93,0.7432437750932839,0.6876911788760642,0.7969732031769784,1.0150000000000001,0.8599999999999999,1.15,0.38409326424870466,0.32861752577319586,0.448787027027027,0.7413,0.6375179999999999,0.859908
SLV,release_side_arm,2022,339,1.93,0.7601136781799561,0.6978267634372818,0.8222575681215163,0.9200000000000004,0.8350000000000004,1.0500625,0.3610476683937824,0.3149564766839377,0.40791111111111095,0.6968219999999999,0.6225066749999999,0.785778
SLV,release_side_arm,2023,371,1.93,0.7500140024432903,0.6853546478420128,0.8121727444981506,0.9524999999999999,0.8699999999999999,1.0525624999999998,0.3610476683937824,0.32861752577319603,0.4100808510638298,0.6968219999999999,0.6375179999999999,0.7783649999999999
SLV,release_side_arm,2024,383,1.99,0.7360712565371297,0.6750527614187318,0.7962699077083619,0.9674999999999998,0.8599999999999999,1.0550000000000002,0.3650623115577889,0.31514202898550725,0.40434545454545456,0.726474,0.6226920000000001,0.7933763249999992
SLV,release_side_arm,2025,375,2.005,0.7404294774329918,0.6774631250059389,0.8032747427268552,0.915,0.81,1.0199999999999998,0.3438448877805485,0.2950805825242719,0.3808174563591022,0.6894089999999997,0.6078659999999998,0.756126
SLV,release_side_arm,2026,383,2.02,0.7538468029539532,0.6966332914121393,0.8094238610616074,0.9675000000000002,0.8300000000000001,1.0750624999999998,0.3523009900990099,0.3051355932203392,0.4046892857142858,0.711648,0.615279,0.800604
SLV,arm_angle,2021,329,41.1,13.667133907437517,11.064736153580874,16.303009783651824,12.199999999999996,10.600000000000001,13.900000000000006,0.21643795620437956,0.191184063289375,0.2507338235294117,8.8956,7.857780000000006,10.304069999999992
SLV,arm_angle,2022,339,38.6,14.862272697230164,12.7113796235698,17.231827547477614,14.574999999999996,12.474999999999994,16.6,0.2842290155440414,0.2349054545454546,0.3199294736842105,10.971239999999998,9.043860000000002,12.157319999999999
SLV,arm_angle,2023,371,38.5,14.072161248004686,12.051987836959949,16.453202344294304,15.149999999999999,12.924999999999997,16.775624999999994,0.28111636363636355,0.24392266355453823,0.32333297872340405,10.822979999999996,9.488639999999997,12.305579999999996
SLV,arm_angle,2024,383,37.6,13.89169673850445,11.986473156756961,16.04696975358236,16.025,13.550000000000004,17.650000000000002,0.3095321808510639,0.26116846446908243,0.3553338842975205,11.638410000000002,10.081679999999995,13.046879999999994
SLV,arm_angle,2025,375,37.2,13.058100861553985,11.325859955816723,15.223593221974097,14.575000000000003,12.524374999999996,17.199999999999996,0.29293306451612877,0.24640996205277815,0.34958779763181885,10.89710999999999,9.192120000000005,12.898619999999992
SLV,arm_angle,2026,383,37.45,12.97643464658676,11.225936287446524,15.043067222451699,14.95,13.549999999999997,16.750625000000003,0.30285420560747656,0.2611834196891192,0.33842960932795363,11.341889999999998,9.933419999999993,12.379710000000001
